Project.ID,Species,yi_mod_lowhigh,vi_mod_lowhigh,Longitude_mean,Latitude_mean,Comparison,det_diet_breadth_n,habitat_breadth_n,stringency_med,HMI_med,Treatment_Activity_NoSame,Habitat_closure,family,trophic_level,Habitat_closure.1,activity_cycle,foraging_stratum,trophic_groups,hum_mod_noSame,brain_mass_relative,proj_sp,Hunted,Duration
NPTara_P1,Canis lupus,-0.280673443,1.092083015,1.450771181,0.341649201,Year,-0.885048546,2.367422575,2.213582258,-0.848615631,Low,Closed,Canidae,carnivore,Closed,mix,G,large_carnivore,0.044195489,0.4775,NPTara_P1 Canis lupus,Yes (rarely),>9 months
NPTara_P1,Capreolus capreolus,0.533292483,0.575030644,1.450771181,0.341649201,Year,-0.885048546,0.557287084,2.213582258,-0.848615631,Low,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.044195489,0.4547,NPTara_P1 Capreolus capreolus,Yes (commonly),3-9 months
NPTara_P1,Cervus elaphus,-1.722657246,0.934644821,1.450771181,0.341649201,Year,-0.885048546,0.557287084,2.213582258,-0.848615631,Low,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.044195489,0.4897,NPTara_P1 Cervus elaphus,No,NA
NPTara_P1,Felis silvestris,1.645775362,1.316767534,1.450771181,0.341649201,Year,-0.885048546,1.160665581,2.213582258,-0.848615631,Low,Closed,Felidae,carnivore,Closed,mix,G,small_carnivore,0.044195489,0.4265,NPTara_P1 Felis silvestris,Yes (rarely),NA
NPTara_P1,Lepus europaeus,0.377262158,1.31332212,1.450771181,0.341649201,Year,-0.885048546,-0.046091413,2.213582258,-0.848615631,Low,Closed,Leporidae,herbivore,Closed,nocturnal_only,G,small_herbivore,0.044195489,0.32,NPTara_P1 Lepus europaeus,Yes (rarely),NA
NPTara_P1,Meles meles,0.991816674,0.937952204,1.450771181,0.341649201,Year,2.063987257,1.160665581,2.213582258,-0.848615631,Low,Closed,Mustelidae,omnivore,Closed,nocturnal_only,G,small_omnivore,0.044195489,0.425,NPTara_P1 Meles meles,Yes (rarely),<3 months
NPTara_P1,Rupicapra rupicapra,-0.507322467,1.310450122,1.450771181,0.341649201,Year,-0.885048546,0.557287084,2.213582258,-0.848615631,Low,Closed,Bovidae,herbivore,Closed,mix,G,large_herbivore,0.044195489,0.4553,NPTara_P1 Rupicapra rupicapra,Yes (commonly),3-9 months
NPTara_P1,Sus scrofa,0.17149014,0.307447912,1.450771181,0.341649201,Year,-0.885048546,2.367422575,2.213582258,-0.848615631,Low,Closed,Suidae,omnivore,Closed,mix,G,large_omnivore,0.044195489,0.4343,NPTara_P1 Sus scrofa,Yes (commonly),>9 months
NPTara_P1,Ursus arctos,-0.263915869,0.913683719,1.450771181,0.341649201,Year,0.097963389,1.160665581,2.213582258,-0.848615631,Low,Closed,Ursidae,omnivore,Closed,mix,G,large_omnivore,0.044195489,0.4748,NPTara_P1 Ursus arctos,No,NA
NPTara_P1,Vulpes vulpes,-0.727108684,0.9578051,1.450771181,0.341649201,Year,0.097963389,1.764044078,2.213582258,-0.848615631,Low,Closed,Canidae,omnivore,Closed,mix,G,small_omnivore,0.044195489,0.4547,NPTara_P1 Vulpes vulpes,Yes (commonly),>9 months
NY_Forest_Albany_Pine_Bush,Canis latrans,-0.360955445,1.175129864,-0.155576854,0.276270029,Year,0.097963389,1.160665581,0.65682995,1.028129677,High,Open,Canidae,carnivore,Open,mix,G,small_carnivore,0.657260415,0.4856,NY_Forest_Albany_Pine_Bush Canis latrans,Yes (commonly),3-9 months
NY_Forest_Albany_Pine_Bush,Didelphis virginiana,0.264670432,1.006598568,-0.155576854,0.276270029,Year,2.063987257,-0.046091413,0.65682995,1.028129677,High,Open,Didelphidae,omnivore,Open,nocturnal_only,S,small_omnivore,0.657260415,0.2745,NY_Forest_Albany_Pine_Bush Didelphis virginiana,Yes (rarely),3-9 months
NY_Forest_Albany_Pine_Bush,Marmota monax,0.57721927,1.224744443,-0.155576854,0.276270029,Year,1.080975323,-0.046091413,0.65682995,1.028129677,High,Open,Sciuridae,omnivore,Open,diurnal_only,G,small_omnivore,0.657260415,0.3283,NY_Forest_Albany_Pine_Bush Marmota monax,Yes (rarely),>9 months
NY_Forest_Albany_Pine_Bush,Mephitis mephitis,-0.809075964,1.224742941,-0.155576854,0.276270029,Year,2.063987257,0.557287084,0.65682995,1.028129677,High,Open,Mephitidae,omnivore,Open,nocturnal_only,G,small_omnivore,0.657260415,0.3037,NY_Forest_Albany_Pine_Bush Mephitis mephitis,Yes (rarely),3-9 months
NY_Forest_Albany_Pine_Bush,Odocoileus virginianus,-0.097891285,0.310781081,-0.155576854,0.276270029,Year,-0.885048546,3.57417957,0.65682995,1.028129677,High,Open,Cervidae,herbivore,Open,mix,G,large_herbivore,0.657260415,0.454,NY_Forest_Albany_Pine_Bush Odocoileus virginianus,Yes (commonly),<3 months
NY_Forest_Albany_Pine_Bush,Pekania pennanti,0.523446745,0.76944255,-0.155576854,0.276270029,Year,2,1,0.65682995,1.028129677,High,Open,Mustelidae,carnivore,Open,mix,S,small_carnivore,0.657260415,NA,NY_Forest_Albany_Pine_Bush Pekania pennanti,No,NA
NY_Forest_Albany_Pine_Bush,Procyon lotor,-1.331256848,0.759894148,-0.155576854,0.276270029,Year,2.063987257,-1.252848407,0.65682995,1.028129677,High,Open,Procyonidae,omnivore,Open,nocturnal_only,G,small_omnivore,0.657260415,0.4371,NY_Forest_Albany_Pine_Bush Procyon lotor,Yes (rarely),3-9 months
NY_Forest_Albany_Pine_Bush,Sylvilagus floridanus,-0.228721606,0.660063806,-0.155576854,0.276270029,Year,-0.885048546,3.57417957,0.65682995,1.028129677,High,Open,Leporidae,herbivore,Open,mix,G,small_herbivore,0.657260415,0.286,NY_Forest_Albany_Pine_Bush Sylvilagus floridanus,Yes (rarely),3-9 months
NY_Forest_Albany_Pine_Bush,Urocyon cinereoargenteus,-1.493263357,1.177461277,-0.155576854,0.276270029,Year,2.063987257,-0.64946991,0.65682995,1.028129677,High,Open,Canidae,omnivore,Open,mix,G,small_omnivore,0.657260415,0.4483,NY_Forest_Albany_Pine_Bush Urocyon cinereoargenteus,Yes (rarely),3-9 months
NY_Forest_Albany_Pine_Bush,Ursus americanus,0.57721927,1.224744443,-0.155576854,0.276270029,Year,0.097963389,0.557287084,0.65682995,1.028129677,High,Open,Ursidae,omnivore,Open,mix,G,large_omnivore,0.657260415,0.4763,NY_Forest_Albany_Pine_Bush Ursus americanus,Yes (rarely),<3 months
NY_Forest_Dyken_Pond,Canis latrans,-0.886438136,0.655267556,-0.148316065,0.277138568,Year,0.097963389,1.160665581,0.65682995,-0.238489724,High,Closed,Canidae,carnivore,Closed,mix,G,small_carnivore,0.723000131,0.4856,NY_Forest_Dyken_Pond Canis latrans,No,NA
NY_Forest_Dyken_Pond,Didelphis virginiana,1.128465235,1.315913394,-0.148316065,0.277138568,Year,2.063987257,-0.046091413,0.65682995,-0.238489724,High,Closed,Didelphidae,omnivore,Closed,nocturnal_only,S,small_omnivore,0.723000131,0.2745,NY_Forest_Dyken_Pond Didelphis virginiana,No,NA
NY_Forest_Dyken_Pond,Erethizon dorsatum,-2.609204397,1.146609034,-0.148316065,0.277138568,Year,0.097963389,-0.046091413,0.65682995,-0.238489724,High,Closed,Erethizontidae,herbivore,Closed,nocturnal_only,S,small_herbivore,0.723000131,0.355,NY_Forest_Dyken_Pond Erethizon dorsatum,No,NA
NY_Forest_Dyken_Pond,Odocoileus virginianus,-0.16321321,0.267119389,-0.148316065,0.277138568,Year,-0.885048546,3.57417957,0.65682995,-0.238489724,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.723000131,0.454,NY_Forest_Dyken_Pond Odocoileus virginianus,No,NA
NY_Forest_Dyken_Pond,Pekania pennanti,-1.068759355,0.996678051,-0.148316065,0.277138568,Year,2,1,0.65682995,-0.238489724,High,Closed,Mustelidae,carnivore,Closed,mix,S,small_carnivore,0.723000131,NA,NY_Forest_Dyken_Pond Pekania pennanti,No,NA
NY_Forest_Dyken_Pond,Procyon lotor,0.029853284,1.414213579,-0.148316065,0.277138568,Year,2.063987257,-1.252848407,0.65682995,-0.238489724,High,Closed,Procyonidae,omnivore,Closed,nocturnal_only,G,small_omnivore,0.723000131,0.4371,NY_Forest_Dyken_Pond Procyon lotor,No,NA
NY_Forest_Dyken_Pond,Sylvilagus floridanus,1.416147315,1.430510568,-0.148316065,0.277138568,Year,-0.885048546,3.57417957,0.65682995,-0.238489724,High,Closed,Leporidae,herbivore,Closed,mix,G,small_herbivore,0.723000131,0.286,NY_Forest_Dyken_Pond Sylvilagus floridanus,No,NA
NY_Forest_Dyken_Pond,Urocyon cinereoargenteus,-0.663292136,1.224744357,-0.148316065,0.277138568,Year,2.063987257,-0.64946991,0.65682995,-0.238489724,High,Closed,Canidae,omnivore,Closed,mix,G,small_omnivore,0.723000131,0.4483,NY_Forest_Dyken_Pond Urocyon cinereoargenteus,No,NA
NY_Forest_Dyken_Pond,Ursus americanus,-0.663291394,1.224745622,-0.148316065,0.277138568,Year,0.097963389,0.557287084,0.65682995,-0.238489724,High,Closed,Ursidae,omnivore,Closed,mix,G,large_omnivore,0.723000131,0.4763,NY_Forest_Dyken_Pond Ursus americanus,No,NA
NY_Forest_Mianus_River_Gorge,Canis latrans,-0.150632589,0.487521668,-0.151539442,0.19345776,Year,0.097963389,1.160665581,0.65682995,0.475304361,High,Closed,Canidae,carnivore,Closed,mix,G,small_carnivore,NA,0.4856,NY_Forest_Mianus_River_Gorge Canis latrans,No,NA
NY_Forest_Mianus_River_Gorge,Didelphis virginiana,0.93291192,0.501406049,-0.151539442,0.19345776,Year,2.063987257,-0.046091413,0.65682995,0.475304361,High,Closed,Didelphidae,omnivore,Closed,nocturnal_only,S,small_omnivore,NA,0.2745,NY_Forest_Mianus_River_Gorge Didelphis virginiana,No,NA
NY_Forest_Mianus_River_Gorge,Lynx rufus,2.943185117,1.327202505,-0.151539442,0.19345776,Year,-0.885048546,0.557287084,0.65682995,0.475304361,High,Closed,Felidae,carnivore,Closed,nocturnal_only,G,small_carnivore,NA,0.4481,NY_Forest_Mianus_River_Gorge Lynx rufus,No,NA
NY_Forest_Mianus_River_Gorge,Mephitis mephitis,1.73892705,1.186349195,-0.151539442,0.19345776,Year,2.063987257,0.557287084,0.65682995,0.475304361,High,Closed,Mephitidae,omnivore,Closed,nocturnal_only,G,small_omnivore,NA,0.3037,NY_Forest_Mianus_River_Gorge Mephitis mephitis,No,NA
NY_Forest_Mianus_River_Gorge,Odocoileus virginianus,-0.617825809,0.222621275,-0.151539442,0.19345776,Year,-0.885048546,3.57417957,0.65682995,0.475304361,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,NA,0.454,NY_Forest_Mianus_River_Gorge Odocoileus virginianus,Yes (commonly),<3 months
NY_Forest_Mianus_River_Gorge,Procyon lotor,0.764989963,0.418330879,-0.151539442,0.19345776,Year,2.063987257,-1.252848407,0.65682995,0.475304361,High,Closed,Procyonidae,omnivore,Closed,nocturnal_only,G,small_omnivore,NA,0.4371,NY_Forest_Mianus_River_Gorge Procyon lotor,No,NA
NY_Forest_Mianus_River_Gorge,Vulpes vulpes,-0.048063976,0.698214387,-0.151539442,0.19345776,Year,0.097963389,1.764044078,0.65682995,0.475304361,High,Closed,Canidae,omnivore,Closed,mix,G,small_omnivore,NA,0.4547,NY_Forest_Mianus_River_Gorge Vulpes vulpes,No,NA
NY_Forest_Paul_Smiths_College,Canis latrans,-1.269377521,1.204167721,-0.161430251,0.369574553,Year,0.097963389,1.160665581,0.65682995,-0.558984002,High,Closed,Canidae,carnivore,Closed,mix,G,small_carnivore,0.18847702,0.4856,NY_Forest_Paul_Smiths_College Canis latrans,No,NA
NY_Forest_Paul_Smiths_College,Erethizon dorsatum,0.882671781,1.085539439,-0.161430251,0.369574553,Year,0.097963389,-0.046091413,0.65682995,-0.558984002,High,Closed,Erethizontidae,herbivore,Closed,nocturnal_only,S,small_herbivore,0.18847702,0.355,NY_Forest_Paul_Smiths_College Erethizon dorsatum,No,NA
NY_Forest_Paul_Smiths_College,Lepus americanus,-1.648805127,2.34806695,-0.161430251,0.369574553,Year,-0.885048546,-0.64946991,0.65682995,-0.558984002,High,Closed,Leporidae,herbivore,Closed,nocturnal_only,G,small_herbivore,0.18847702,0.3092,NY_Forest_Paul_Smiths_College Lepus americanus,No,NA
NY_Forest_Paul_Smiths_College,Lynx rufus,0.188455975,1.171517812,-0.161430251,0.369574553,Year,-0.885048546,0.557287084,0.65682995,-0.558984002,High,Closed,Felidae,carnivore,Closed,nocturnal_only,G,small_carnivore,0.18847702,0.4481,NY_Forest_Paul_Smiths_College Lynx rufus,No,NA
NY_Forest_Paul_Smiths_College,Odocoileus virginianus,-1.073525387,0.620853192,-0.161430251,0.369574553,Year,-0.885048546,3.57417957,0.65682995,-0.558984002,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.18847702,0.454,NY_Forest_Paul_Smiths_College Odocoileus virginianus,Yes (commonly),NA
NY_Forest_Paul_Smiths_College,Pekania pennanti,0.188474508,1.224744412,-0.161430251,0.369574553,Year,2,1,0.65682995,-0.558984002,High,Closed,Mustelidae,carnivore,Closed,mix,S,small_carnivore,0.18847702,NA,NY_Forest_Paul_Smiths_College Pekania pennanti,No,NA
NY_Forest_St_Lawrence_University,Canis latrans,-0.240670725,0.70244789,-0.176582841,0.367154356,Year,0.097963389,1.160665581,0.65682995,-0.910158105,High,Closed,Canidae,carnivore,Closed,mix,G,small_carnivore,2.419333651,0.4856,NY_Forest_St_Lawrence_University Canis latrans,Yes (commonly),NA
NY_Forest_St_Lawrence_University,Didelphis virginiana,0.11675041,1.224742951,-0.176582841,0.367154356,Year,2.063987257,-0.046091413,0.65682995,-0.910158105,High,Closed,Didelphidae,omnivore,Closed,nocturnal_only,S,small_omnivore,2.419333651,0.2745,NY_Forest_St_Lawrence_University Didelphis virginiana,No,NA
NY_Forest_St_Lawrence_University,Erethizon dorsatum,-1.58725528,1.340925765,-0.176582841,0.367154356,Year,0.097963389,-0.046091413,0.65682995,-0.910158105,High,Closed,Erethizontidae,herbivore,Closed,nocturnal_only,S,small_herbivore,2.419333651,0.355,NY_Forest_St_Lawrence_University Erethizon dorsatum,Yes (commonly),>9 months
NY_Forest_St_Lawrence_University,Lontra canadensis,-0.227518408,1.327131756,-0.176582841,0.367154356,Year,-0.885048546,1.160665581,0.65682995,-0.910158105,High,Closed,Mustelidae,carnivore,Closed,mix,G,small_carnivore,2.419333651,0.446,NY_Forest_St_Lawrence_University Lontra canadensis,Yes (commonly),3-9 months
NY_Forest_St_Lawrence_University,Lynx rufus,0.809897696,1.414623811,-0.176582841,0.367154356,Year,-0.885048546,0.557287084,0.65682995,-0.910158105,High,Closed,Felidae,carnivore,Closed,nocturnal_only,G,small_carnivore,2.419333651,0.4481,NY_Forest_St_Lawrence_University Lynx rufus,Yes (commonly),<3 months
NY_Forest_St_Lawrence_University,Mephitis mephitis,0.116750596,1.633953556,-0.176582841,0.367154356,Year,2.063987257,0.557287084,0.65682995,-0.910158105,High,Closed,Mephitidae,omnivore,Closed,nocturnal_only,G,small_omnivore,2.419333651,0.3037,NY_Forest_St_Lawrence_University Mephitis mephitis,Yes (commonly),3-9 months
NY_Forest_St_Lawrence_University,Odocoileus virginianus,0.105261235,0.453871769,-0.176582841,0.367154356,Year,-0.885048546,3.57417957,0.65682995,-0.910158105,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,2.419333651,0.454,NY_Forest_St_Lawrence_University Odocoileus virginianus,Yes (commonly),3-9 months
NY_Forest_St_Lawrence_University,Pekania pennanti,-1.66588764,1.055795548,-0.176582841,0.367154356,Year,2,1,0.65682995,-0.910158105,High,Closed,Mustelidae,carnivore,Closed,mix,S,small_carnivore,2.419333651,NA,NY_Forest_St_Lawrence_University Pekania pennanti,Yes (commonly),<3 months
NY_Forest_St_Lawrence_University,Procyon lotor,0.104794911,0.783256806,-0.176582841,0.367154356,Year,2.063987257,-1.252848407,0.65682995,-0.910158105,High,Closed,Procyonidae,omnivore,Closed,nocturnal_only,G,small_omnivore,2.419333651,0.4371,NY_Forest_St_Lawrence_University Procyon lotor,Yes (commonly),3-9 months
NY_Forest_St_Lawrence_University,Sylvilagus floridanus,0.965543531,0.871478959,-0.176582841,0.367154356,Year,-0.885048546,3.57417957,0.65682995,-0.910158105,High,Closed,Leporidae,herbivore,Closed,mix,G,small_herbivore,2.419333651,0.286,NY_Forest_St_Lawrence_University Sylvilagus floridanus,Yes (commonly),3-9 months
NY_Forest_St_Lawrence_University,Urocyon cinereoargenteus,1.503046286,1.224745162,-0.176582841,0.367154356,Year,2.063987257,-0.64946991,0.65682995,-0.910158105,High,Closed,Canidae,omnivore,Closed,mix,G,small_omnivore,2.419333651,0.4483,NY_Forest_St_Lawrence_University Urocyon cinereoargenteus,Yes (rarely),3-9 months
NY_Forest_St_Lawrence_University,Ursus americanus,2.255374712,1.380270591,-0.176582841,0.367154356,Year,0.097963389,0.557287084,0.65682995,-0.910158105,High,Closed,Ursidae,omnivore,Closed,mix,G,large_omnivore,2.419333651,0.4763,NY_Forest_St_Lawrence_University Ursus americanus,Yes (commonly),<3 months
NY_Forest_St_Lawrence_University,Vulpes vulpes,-0.463047656,1.449710845,-0.176582841,0.367154356,Year,0.097963389,1.764044078,0.65682995,-0.910158105,High,Closed,Canidae,omnivore,Closed,mix,G,small_omnivore,2.419333651,0.4547,NY_Forest_St_Lawrence_University Vulpes vulpes,Yes (commonly),3-9 months
OFP,Helarctos malayanus,0.412897747,1.224744331,3.013937116,-2.082560881,Year,1.080975323,-0.046091413,-0.242992316,-0.92140358,High,Closed,Ursidae,omnivore,Closed,nocturnal_only,G,large_omnivore,1.067142398,0.5491,OFP Helarctos malayanus,No,NA
OFP,Hemigalus derbyanus,-0.790473709,0.852803836,3.013937116,-2.082560881,Year,-0.885048546,-1.252848407,-0.242992316,-0.92140358,High,Closed,Viverridae,carnivore,Closed,nocturnal_only,G,small_carnivore,1.067142398,0.3828,OFP Hemigalus derbyanus,No,NA
OFP,Hystrix brachyura,1.562071963,0.640430002,3.013937116,-2.082560881,Year,0.097963389,-0.046091413,-0.242992316,-0.92140358,High,Closed,Hystricidae,herbivore,Closed,nocturnal_only,G,small_herbivore,1.067142398,0.4076,OFP Hystrix brachyura,Yes (rarely),NA
OFP,Macaca fascicularis,-1.378862561,1.156788329,3.013937116,-2.082560881,Year,0.097963389,-0.046091413,-0.242992316,-0.92140358,High,Closed,Cercopithecidae,carnivore,Closed,diurnal_only,S,small_carnivore,1.067142398,0.4968,OFP Macaca fascicularis,No,NA
OFP,Macaca nemestrina,1.12783514,0.517129797,3.013937116,-2.082560881,Year,-0.885048546,-0.64946991,-0.242992316,-0.92140358,High,Closed,Cercopithecidae,herbivore,Closed,diurnal_only,S,small_herbivore,1.067142398,0.5264,OFP Macaca nemestrina,No,NA
OFP,Muntiacus atherodes,-0.272108494,0.531295838,3.013937116,-2.082560881,Year,0.097963389,-0.64946991,-0.242992316,-0.92140358,High,Closed,Cervidae,herbivore,Closed,mix,G,small_herbivore,1.067142398,0.4614,OFP Muntiacus atherodes,Yes (rarely),NA
OFP,Muntiacus muntjak,1.565992108,0.711504974,3.013937116,-2.082560881,Year,0.097963389,-0.64946991,-0.242992316,-0.92140358,High,Closed,Cervidae,herbivore,Closed,mix,G,small_herbivore,1.067142398,0.4734,OFP Muntiacus muntjak,Yes (rarely),NA
OFP,Neofelis nebulosa,0.978444662,1.107731179,3.013937116,-2.082560881,Year,-0.885048546,-1.252848407,-0.242992316,-0.92140358,High,Closed,Felidae,carnivore,Closed,mix,S,small_carnivore,1.067142398,0.4318,OFP Neofelis nebulosa,No,NA
OFP,Paguma larvata,-0.280249319,1.414213845,3.013937116,-2.082560881,Year,1.080975323,-0.046091413,-0.242992316,-0.92140358,High,Closed,Viverridae,omnivore,Closed,nocturnal_only,G,small_omnivore,1.067142398,0.4113,OFP Paguma larvata,No,NA
OFP,Pardofelis marmorata,-0.280249309,1.427087009,3.013937116,-2.082560881,Year,-0.885048546,-1.252848407,-0.242992316,-0.92140358,High,Closed,Felidae,carnivore,Closed,nocturnal_only,S,large_carnivore,1.067142398,0.437,OFP Pardofelis marmorata,No,NA
OFP,Prionailurus bengalensis,1.106045012,1.117186672,3.013937116,-2.082560881,Year,-0.885048546,-0.046091413,-0.242992316,-0.92140358,High,Closed,Felidae,carnivore,Closed,mix,S,small_carnivore,1.067142398,0.41,OFP Prionailurus bengalensis,No,NA
OFP,Sus barbatus,0.437849191,0.40318014,3.013937116,-2.082560881,Year,-0.885048546,-1.252848407,-0.242992316,-0.92140358,High,Closed,Suidae,omnivore,Closed,mix,G,large_omnivore,1.067142398,0.4349,OFP Sus barbatus,Yes (rarely),NA
OFP,Tragulus javanicus,-0.237949504,0.566958667,3.013937116,-2.082560881,Year,0.097963389,-0.64946991,-0.242992316,-0.92140358,High,Closed,Tragulidae,herbivore,Closed,nocturnal_only,G,small_herbivore,1.067142398,0.3699,OFP Tragulus javanicus,Yes (rarely),NA
OFP,Tragulus napu,0.544203575,1.550510437,3.013937116,-2.082560881,Year,0.097963389,-0.64946991,-0.242992316,-0.92140358,High,Closed,Tragulidae,herbivore,Closed,nocturnal_only,G,small_herbivore,1.067142398,0.3528,OFP Tragulus napu,Yes (rarely),NA
OFP,Trichys fasciculata,0.421320485,0.636505901,3.013937116,-2.082560881,Year,0.097963389,-1.252848407,-0.242992316,-0.92140358,High,Closed,Hystricidae,herbivore,Closed,nocturnal_only,S,small_herbivore,1.067142398,0.3487,OFP Trichys fasciculata,Yes (rarely),NA
OFP,Viverra tangalunga,1.126633905,0.616220354,3.013937116,-2.082560881,Year,0.097963389,-0.64946991,-0.242992316,-0.92140358,High,Closed,Viverridae,omnivore,Closed,mix,G,small_omnivore,1.067142398,0.3645,OFP Viverra tangalunga,No,NA
OH_Forest_Huston-Brumbaugh Nature Center,Canis latrans,-0.836305351,0.724269683,-0.280155164,0.17462235,Year,0.097963389,1.160665581,-0.692903449,0.856924484,Low,Open,Canidae,carnivore,Open,mix,G,small_carnivore,0.819584902,0.4856,OH_Forest_Huston-Brumbaugh Nature Center Canis latrans,No,NA
OH_Forest_Huston-Brumbaugh Nature Center,Didelphis virginiana,1.047112897,0.494805696,-0.280155164,0.17462235,Year,2.063987257,-0.046091413,-0.692903449,0.856924484,Low,Open,Didelphidae,omnivore,Open,nocturnal_only,S,small_omnivore,0.819584902,0.2745,OH_Forest_Huston-Brumbaugh Nature Center Didelphis virginiana,No,NA
OH_Forest_Huston-Brumbaugh Nature Center,Marmota monax,2.005475421,1.154948557,-0.280155164,0.17462235,Year,1.080975323,-0.046091413,-0.692903449,0.856924484,Low,Open,Sciuridae,omnivore,Open,diurnal_only,G,small_omnivore,0.819584902,0.3283,OH_Forest_Huston-Brumbaugh Nature Center Marmota monax,No,NA
OH_Forest_Huston-Brumbaugh Nature Center,Mephitis mephitis,0.147928315,1.414215005,-0.280155164,0.17462235,Year,2.063987257,0.557287084,-0.692903449,0.856924484,Low,Open,Mephitidae,omnivore,Open,nocturnal_only,G,small_omnivore,0.819584902,0.3037,OH_Forest_Huston-Brumbaugh Nature Center Mephitis mephitis,No,NA
